contest_report_repo,contest_sponsor,contest_desc,start,end,prize_pool,handle,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Iidkwhatimdoing,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,SSoosh,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,dirk_y,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,saneryee,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,ccthulhu_cult,35.17,2,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,exd0tpy,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,indijanc,35.17,2,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,luckypanda,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,StErMi,35.17,2,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,pedr02b2,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,giovannidisiena,35.17,2,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Franfran,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,codetilda,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,DevABDee,35.17,1,0,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,neumo,26.77,1,1,0,0,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,erictee,21.47,2,0,0,1,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,0xKitsune,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Fitraldys,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Randyyy,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,CodingNameKiki,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,rfa,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,pfapostol,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,gerdusx,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Tomio,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,ladboy233,21.32,2,0,0,1,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Noah3o6,21.32,2,0,0,1,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,ReyAdmirado,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Kaiziron,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,tofunmi,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,durianSausage,21.32,2,0,0,1,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Chandr,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,Migue,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,0xsam,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,samruna,21.32,1,0,0,0,0,1
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,peritoflores,4.67,3,0,0,3,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,cloudjunky,0.15,2,0,0,2,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,PaludoX0,0.15,1,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,i0001,0.15,1,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,bearonbike,0.0,1,0,0,1,0,0
,golom,"An NFT marketplace that offers the lowest industry fee, a publicly available order-book along with analytical tools.",26 July 2022,1 August 2022,75000,immeas,0.0,1,0,0,1,0,0
